"STT","Message","Spam","Ads","Entertainment","App","RealEstale","Villa","Apartment","House","Lots","Financial","Bank","Card","Loans","Promotion","Harm","Scam","MoneyScam","PasswordScam","InfoScam","Virus"
"2125","Ty cam do len cho chi Linh luon nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2126","A Tuấn  0904141414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2127","goi lại cho a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2128","Hien tai truy cap vao web vss.ais.vn ko dc?E chi chinh sua dc file Toppage2 tren notes dc thoi a a.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2129","Mai 9h o BHXH em nhe. Em ko di cung dc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2130","Thanks anh. Mai la t5 co ma, tuong lich la t6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2131","Anh Duong, thoi em ko di sang bh voi moi ng nhe, e ra vien khao sat xem nam nay bv ps co du an nao ko day :D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2132","A ạ, bên VCB nhắn mình gửi gấp mấy cái screen shot để họ làm báo cáo tổng hợp anh nhé. Có loop email có cậu Minh VCB a gửi loop đó a nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2133","E gui roi day, them 21tr nua :D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2134","K co j K a. Dinh nho ty nhung goi ko dc nen anh tu xu roi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2135","Chắc lúc đó e cb về,để máy trong túi nên k biết,việc gì thế K?mai gặp lại K nhé hí hí","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2136","Sdt Nam 0904799192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2137","Cam on em","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2138","Hinh nhu 2 sv cua BHXH dong bo ko on. Em thu mo cai cong van anh tao nhe: mat Trich yeu, mo ra thi lai co. A chua xem dc","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2139","A kiểm tra lai nhé moi thứ ok. Nhớ triển khai vti cũng bị vay ko. Bo ngay cái encryp rồi copy lại nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2140","Mai moi nguoi den tre 1 chut nhe: 8h45. Do KH y/c it nguoi thoi nen tam thoi Trangnt, Anh Khanh o nha de lam phan chuyen doi so lieu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2141","Chi con mo hach cho anhBAC chua biet the nao nen chi cho em vay50tr thoi em a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2142","Vang, the la may lam roi. Vay cua chi nhieu qua cung ngai. Nha Chi con nhieu viec lam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2143","Cu tam thoi the nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2144","Sang Anh va Em den som chut, khoang 8h20 nhe. A chua khac phuc đc loi Replicate mat truong thong tin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2145","Sdt LAn Anh 0916000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2146","A gửi mail rồi đấy. 8h30 sáng mai em nhé. Chỉ cần mình e thôi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2147","Dong de y cho anh vu VNPOST hom qua em noi nhe. Co hoi xem co that the ko? Bay h minh van con co the de dam phan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2148","vào rồi e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2149","E toi muon ti bac nhe.E qua Trang Thi lay xe may' bac nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2150","Chi a, em moi gui cho chi 500K tien chuc Tet. Con cai may tinh, em van bao Hai neu mua em se cho 5trieu. Hom nay em dua no ve nha","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2151","Hom nay co can anh ho tro j k? Em Huong nua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2152","Cứ cào test xem đê     ...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2153","A gui K cai mail. Luc nao roi vao tét cho anh cai","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2154","H thi truot het cac mon nen chan cu doi thi lai DH nam nay .chi bao thi lai lieu co do ko.em bao lam sao bay gio?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2155","Sg e toi muon chut,e di sua cai may anh chut bac nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2156","May anh lam sao?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2157","O may # co,may xin of e,gio chup ko dc.E dg kiem tra xem tai sao,do pin or do may hix","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2158","Em dang nhap vao AIS ho anh tren may chu. Add nick yahoo cua anh la thantien78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2159","Chi gưi phan khao sát lưu trư roi day nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2160","Vang, thank Chi.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2161","Anh gui mail, em nhan di","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2162","Kham dinh duong sao lai den Nhi em. Den vien VSDT Lo Duc chu?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2163","Vo e bao den nhi TW,gio dg ngoi doi lay ket qua,e trah thu sac pin dt dc.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2164","Kham dinh duong ko ai den Nhi ca em a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2165","Bac oi,vo chog e an trua o ngoai luon roi.Bac ko fai dua ve cho nua nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2166","Xuống lun Huệ đang đợi ở dưới.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2167","Y
Toi anh k an com nhe. Anh nhau den chiei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2168","A oj, hn a co dj lam k? A vao ktra cho e ham updatpublicais trog cattachment. Khj update van ban da publjc ben ajs thj luu 2 lan moj luu fjle gan kem ah. A ktra jup e nh. E k bjt taj sao ah? Huhu. Thanks a!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2169","A Dương ah,sáng nay e xin phép đi làm muộn 1 chút a D nhé.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2170","Em lam an kieu j vay?gui bao cao cho anh trong vong nua tieng nua. Neu k anh bo trong phan danh gia cua em la em cham luong 1 thang day","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2171","A vừa gửi mail e check nhé. Reply để a biết e nhận được","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2172","Đang ra ngoài khám ko bít về kip để xem ko. Hic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2173","A oi,sg mai e toi muon chut nhe.E chay xuong duoi dat o Thach Ban xu ly it viec a.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2174","Chua hop xog ha a,e van dg ngoi ngoai doi di an com day a.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2175","em vao cho HAI cam ve cho chi cai  ao mua no ko dung","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2176","Hom qua Em vua vao xong. Thoi, de day co luc no dung Chu, dang mua mua ma. Cam Ve lam j","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2177","A vừa gửi mail về CV làm rõ BIDV. Bọn e check mail cho ý kiến ngay để còn gửi IBM và chiều gửi BIDV nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2178","Sang mai em xin phep nghi buoi sang nhe. Thnk Chi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2179","A D ah,hn e mệt,a cho e nghỉ hn nhé.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2180","Co tin vui a em?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2181","Hì,tin vui a ah hehe,","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2182","Cu nghi di, hnay anh cung nghi cung em","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2183","Dạ,a cũng bị ốm ạ?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2184","K, anh xin nghi buoi sang. A dang o que","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2185","Ah ,thế ah?cà nhà a về quê ah,chắc lát mới lên ah a?A và gd lên mạnh khoẻ nhá:)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2186","Thank K, K cung chong khoi nhe!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2187","Dạ, vâng ah.thanks a ạ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2188"," Do Xuan Tang, Xom 1 Dong Co, lop K12, sdt 0986484424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2189","ktra mail và lo việc giúp a đi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2190","a đang họp cùng chị huế, c ấy  hỏi ben e đac kích hoạt dc sổ đơn thư hay chưa, có j, e alo ngay chị huế 0916896765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2191","Anh cho em nham so roi. Anh cho lai de em hoi chi y nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2192"," 0986685959 uh, xin loi e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2193","K bao cat com a?co lay ve k?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2194","Anh gui ban ve moi nhat, bo sung them hinh chieu phuong ngang. Em xem luon di","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2195","Ban an nha minh ko dep lam do co xa ngang o tren em a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2196","E dag o trc cong cho mo-duong bach mai a nhe!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2197","Bọn e trả lời mail của Quyên IBM luôn đi nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2198","anh ơi, hôm nay cho e xin nghỉ a nhé. 2 đứa nhà e cùng ốm rồi. :(","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2199","9h30-10h30 sáng mai họp thầu NHNN với SAP nhé. Check mail và báo mọi ngưòi trong nhóm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2200","A Tue gui mail sang nay hop voi SAP ve thau NHNN tai 109 Tran Hung Dao, tang 21, VP SAP nhe. Moi nguoi co mat nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2201","Sang nay em, son, duc sang SAP hop voi anh Tue, Vinh chi nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2202","Anh Duongdx ma","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2203","A Khôi TCT thép là chánh văn phòng à e?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2204","Chiều nay a gặp a Khôi. E chcek sớm giùm anh:
1. HD với TCT Thép trước đây ký bao nhiêu?
2. HD đó có bao gồm Cty Thép MN mà mình đang ký bảo dưỡng 0?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2205","1.hd voi Thep ky 3 pha khac nhau, tong cong khoang 8-900k
2. Hd voi thep mien nam ko lien quan
3. A Khoi la pho CVP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2206","Sdt Ha 0916893835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2207","Thankiu nhá haha, dạo nay vip quá cơ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2208","Cau a, thang Khanh vua noi ""moi thu cua minh Ok, cuoi thang nay co"". No hua la se lam. Roi sau do se hop voi LD cty 1 buoi de LD cty noi chuyen truc tiep","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2209","Thế à,nếu thế thì tốt quá.ko hiểu có phải họ hứa ko đây.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2210","Bo nha no, nhung trong khi no k tra loi nhieu thang thi nhu the van la tin tot","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2211","Cái tin tốt này của mình đã 2 năm rồi đấy nhỉ. Thôi vẫn phải chờ đợi xem sao","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2212","À cậu hỏi Hà cho chị ở trường  nông nghiệp họ có trồng và bán các loại nấm ăn ko nhé. Lúc nãy chị. gọi nhưng Hà ko nghe máy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2213","Bạn Hồng nhắn là đúng 6 giờ 45 phút sáng 23/3/14 có mặt tại Big C-Trần Duy Hưng để đi Bái Đính-Tràng An. Nhắn lại để xác minh giúp tôi ngay nhé. Thanks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2214","Cuoi tuan nay to ve que gap, thang sau to xay nha ma. To da bao voi Hong roi ma. Thong cam nhe. Duongdx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2215","Thay Ha nha em bao goi cho Chi ko dc.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2216","Thế à, chi chắc lươn f5 nên ko biết","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2217","Chuc mung sinh nhat ong, chuc ong manh khoe, thanh dat va gap nhieu may man","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2218","Em dang doi Anh o nga tu duong 13 nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2219","Van loi. E o dau?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2220","E dg o nha,a online Sametime nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2221","C Xuân nói lại với Thắng rồi đaays nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2222","Duong nhan toi được email de toi gioi thieu anh phu trach viec nay.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2223","Cam on Long. Mail cua toi nhe: duongdx@gmail.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2224","Lúc nào ok báo anh nhé","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2225","anh à, hôm nay cho em xin nghỉ a nhé, em về we có việc gia đình ợ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2226","Chi oi sang nay cho em di muon 1 ty nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2227","A dau roiiiii?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2228","Sang e toi cty roi nh con chó e no săp die nen e ve dua no di cap cuu. A cho e nghi nhe. E cam on a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2229","Uh, nhung sao lai die?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2230","No bi benh anh ah. Bi benh nay 90% la die","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2231","Việc khảo sát Vnpost thế nào rồi e?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2232","Em dang hop. K cam may tinh chi a. Chi nt dc ko?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2233","Chi muon hoi em mtt chút ve cai tool em gui cho chi. Cai nay la bon bsi cung câp cho mình? Tool này cua bon borland thi rât ok, chi co dieu minh chua sd bao gio nen ko bit co chay duoc khi test phan men vua mình ko","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2234","Vay chi nghien cuu cai tool kia dc ko? Hien tai minh ko co kinh phi mua tool, nen bon kia cung cap mien phi thi nen nghien cuu. It nhat cho goi thau nay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2235","Thế cậu cho cái tool đó đi thì mới bít mà nghiên cứu chớ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2236","Ok, em se yc bon kia cung cap. Sau do chi co the lam viec truc tiep voi no nhe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2237","Bọn đấy là bọn nào thía?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2238","BSI, la cty con cua SAP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2239","Nó với mình là ntn? Mình có thể yc nó training ko?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2240","Lien danh thau chi a. Tat nhien la phai co training chu.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2241","Về performance thi bao Sơn béo nghiên cứu cùng nhá","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2242","Ok. Chi dieu nguoi thoai mai. E thi thoi :D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
